# x0 y0 zi zf ux uy uz E deltaE deltaX
-2.48954929975 -4.8422398443 -13.3026015114 -13.2618209672 0.370291795472 -0.885687248327 0.280075140556 0.467 0.01 0.145605726011
-2.41000802914 -4.95434186437 -13.2618209672 -13.2316231418 0.724972156459 -0.656566730791 0.208171804955 0.457 0.01 0.145062033872
-2.32841060592 -5.0475319995 -13.2316231418 -13.1357021089 0.401642173765 -0.630799523518 0.663909274964 0.447 0.01 0.144479127689
-2.32742443508 -5.15464870713 -13.1357021089 -13.0867180364 -0.389672652477 -0.855692118298 0.340508770216 0.437 0.01 0.143855538383
-2.364488782 -5.28544626471 -13.0867180364 -13.0551718278 -0.126209632267 -0.967230826053 0.220308097574 0.427 0.01 0.143191326271
-2.43341992003 -5.38797597836 -13.0551718278 -13.0161526584 -0.840711146536 -0.467133883804 0.273844303743 0.417 0.01 0.142486693461
-2.55346520567 -5.43047592463 -13.0161526584 -13.0888064169 -0.848728504699 -0.130092270307 -0.512577727294 0.407 0.01 0.141741934193
-2.65710878398 -5.46156401277 -13.0888064169 -13.1907340305 -0.617116198894 -0.310284003141 -0.723112324924 0.397 0.01 0.140956819663
-2.70528860195 -5.51500031691 -13.1907340305 -13.3154814805 -0.0668880042462 -0.450558404705 -0.890237675476 0.387 0.01 0.140128252741
-2.67443633552 -5.59011695139 -13.3154814805 -13.3976589817 0.510423528608 -0.625465967053 -0.590135700921 0.377 0.01 0.139251872268
-2.59318880057 -5.68476363549 -13.3976589817 -13.4158855777 0.66089672457 -0.738818500226 -0.131767762276 0.367 0.01 0.138323635914
-2.53378687485 -5.77444682108 -13.4158855777 -13.5261443054 0.199404639691 -0.561892860389 -0.80281641931 0.357 0.01 0.137339901253
-2.48564277423 -5.86980934007 -13.5261443054 -13.495568762 0.505526212576 -0.833138396479 0.224329357666 0.347 0.01 0.136297556908
-2.45552036115 -5.99104669443 -13.495568762 -13.4557915156 -0.0640348925138 -0.953589353179 0.294222497516 0.337 0.01 0.135194442244
-2.43155868376 -6.10194133407 -13.4557915156 -13.3774478175 0.422151020659 -0.692904053937 0.58452757659 0.327 0.01 0.134029088172
-2.3818709219 -6.18063457865 -13.3774478175 -13.2695493344 0.322250435812 -0.485820521643 0.812485739795 0.317 0.01 0.132800463837
-2.322058409 -6.26336160784 -13.2695493344 -13.2348615263 0.584223272056 -0.767534205268 0.263769619425 0.307 0.01 0.131507973279
-2.27197643662 -6.32835693057 -13.2348615263 -13.3595629407 0.179284797649 -0.22323292662 -0.958135701143 0.297 0.01 0.130150055176
-2.22252028461 -6.32346624452 -13.3595629407 -13.4562495698 0.587158195285 0.301705026974 -0.751145345727 0.287 0.01 0.128718935249
-2.13517577206 -6.28092462684 -13.4562495698 -13.3912941762 0.779143609935 0.363572444081 0.510637163749 0.277 0.01 0.127204595029
-2.07096744587 -6.19922079075 -13.3912941762 -13.3568010413 0.23333082369 0.932810283957 0.274630116449 0.267 0.01 0.12559851525
-2.03069344574 -6.09963536282 -13.3568010413 -13.2793536054 0.413595825708 0.661947655254 0.625111025867 0.257 0.01 0.123893888797
-1.99466589812 -5.99951219284 -13.2793536054 -13.2571737192 0.170480876448 0.968467863495 0.181676272924 0.247 0.01 0.122084660951
-1.97226939371 -5.88548994111 -13.2571737192 -13.2996673469 0.199563510878 0.913846507317 -0.353636771548 0.237 0.01 0.120161790661
-1.91030282912 -5.80182949683 -13.2996673469 -13.3252266021 0.8462262738 0.486904822064 -0.216390359725 0.227 0.01 0.118116422838
-1.82318254378 -5.80257470057 -13.3252266021 -13.3918816122 0.640724426783 -0.508887918216 -0.574895899809 0.217 0.01 0.115942747302
-1.79334243806 -5.88052319951 -13.3918816122 -13.449428034 -0.128540815599 -0.852663874816 -0.506400607532 0.207 0.01 0.11363813742
-1.80048486793 -5.96142491452 -13.449428034 -13.5397173513 0.00289820391405 -0.583709781529 -0.811957197986 0.197 0.01 0.111199602086
-1.77628943899 -6.00983903207 -13.5397173513 -13.6317332072 0.442574866752 -0.293891839723 -0.847204269266 0.187 0.01 0.108611180532
-1.72037706066 -5.98580911211 -13.6317332072 -13.6590044298 0.602295824642 0.75555795327 -0.25762748081 0.177 0.01 0.105855254699
-1.65718135453 -5.90763526113 -13.6590044298 -13.6879312585 0.608597063272 0.742031123104 -0.28106836699 0.167 0.01 0.102917411408
-1.58227115399 -5.89325534743 -13.6879312585 -13.6784790993 0.873726629224 -0.477104786357 0.0947248659042 0.157 0.01 0.099785406332
-1.51639868812 -5.95663100852 -13.6784790993 -13.7109369673 0.461995279018 -0.820556331716 -0.336522909542 0.147 0.01 0.0964506934586
-1.48329344533 -6.0394428189 -13.7109369673 -13.73702065 0.233086984888 -0.931029254044 -0.280811298902 0.137 0.01 0.0928868702745
-1.46806632003 -6.10914067269 -13.73702065 -13.8081297558 0.0988347634711 -0.594065391728 -0.798321990102 0.127 0.01 0.0890732144659
-1.43264307861 -6.15755941989 -13.8081297558 -13.8461444978 0.729987490704 -0.516781371459 -0.447275393385 0.117 0.01 0.0849918026601
-1.37710669245 -6.20507860155 -13.8461444978 -13.8076275995 0.608124215907 -0.634001694943 0.477730874904 0.107 0.01 0.0806246787634
-1.340347345 -6.25351865895 -13.8076275995 -13.7521710133 0.322404189868 -0.602497385035 0.73010440307 0.097 0.01 0.0759570629746
-1.31380264849 -6.3053851634 -13.7521710133 -13.7230541431 0.403417003681 -0.817667415975 0.410700277568 0.087 0.01 0.0708956672982
-1.32291489529 -6.35608974378 -13.7230541431 -13.7372631746 -0.715614194727 -0.6638832461 -0.217152849053 0.077 0.01 0.0654333181629
-1.35797768123 -6.40050897688 -13.7372631746 -13.7066040017 -0.391403562386 -0.762603482071 0.515013767277 0.067 0.01 0.0595307831597
-1.3937225514 -6.41209160894 -13.7066040017 -13.7047524028 -0.907464887141 0.418678516577 0.0348680134829 0.057 0.01 0.0531030791589
-1.41791740669 -6.40023488119 -13.7047524028 -13.6587186911 -0.00435388156278 0.0321407546897 0.999473869395 0.047 0.01 0.0460579442118
-1.43099040164 -6.41040024355 -13.6587186911 -13.6409172882 -0.677683763937 -0.569695160254 0.46496466584 0.037 0.01 0.0382854960528
-1.44511792611 -6.42197216035 -13.6409172882 -13.6114676475 -0.0781055374267 -0.045071576412 0.995925739211 0.027 0.01 0.0295701170247
-1.43823139381 -6.42733658589 -13.6114676475 -13.6053549891 0.820391266346 -0.479302803394 0.31181243202 0.017 0.01 0.0196036393247
-1.4271152714 -6.4292952095 -13.6053549891 -13.5993552924 0.603506266379 0.537679633127 0.588796058548 0.00700000000001 0.00700000000001 0.0101897704789
